time,temperature_2m_max,temperature_2m_min,relative_humidity_2m_max,relative_humidity_2m_min,wind_speed_10m_max,dew_point_2m_max,dew_point_2m_min,city,latitude,longitude
2022-04-22,33.4,16.8,30,9,21.3,-0.5,-4.6,Tabuk,28.3835,36.5662
2022-04-23,33.4,15.7,32,5,33.4,-0.4,-13.3,Tabuk,28.3835,36.5662
2022-04-24,31.6,15.9,39,8,25.9,5.3,-6.8,Tabuk,28.3835,36.5662
2022-04-25,30.5,18.6,49,13,22.4,8.4,-1.0,Tabuk,28.3835,36.5662
2022-04-26,30.9,18.0,52,13,19.0,8.1,-2.7,Tabuk,28.3835,36.5662
2022-04-27,33.1,20.2,30,10,26.4,4.5,-4.1,Tabuk,28.3835,36.5662
2022-04-28,32.8,19.2,32,12,25.6,3.3,-1.2,Tabuk,28.3835,36.5662
2022-04-29,34.8,16.5,43,8,22.0,5.3,-5.1,Tabuk,28.3835,36.5662
2022-04-30,36.4,20.4,37,6,48.5,6.0,-7.4,Tabuk,28.3835,36.5662
2022-05-01,30.8,17.9,50,11,23.9,7.3,-3.7,Tabuk,28.3835,36.5662
2022-05-02,33.1,16.0,39,6,13.0,3.6,-9.2,Tabuk,28.3835,36.5662
2022-05-03,37.2,18.9,23,7,44.5,-1.9,-5.7,Tabuk,28.3835,36.5662
2022-05-04,35.4,18.4,54,7,40.7,9.1,-6.2,Tabuk,28.3835,36.5662
2022-05-05,29.5,15.6,70,10,29.7,10.1,-6.8,Tabuk,28.3835,36.5662
2022-05-06,25.3,13.5,68,13,24.5,7.7,-4.9,Tabuk,28.3835,36.5662
2022-05-07,27.4,12.3,48,7,20.2,2.1,-13.7,Tabuk,28.3835,36.5662
2022-05-08,28.7,13.9,28,6,17.2,-3.1,-12.9,Tabuk,28.3835,36.5662
2022-05-09,34.6,16.3,19,7,33.1,-1.8,-9.4,Tabuk,28.3835,36.5662
2022-05-10,33.2,19.3,24,6,18.9,-0.0,-10.3,Tabuk,28.3835,36.5662
2022-05-11,31.4,16.2,29,8,17.6,-0.3,-7.5,Tabuk,28.3835,36.5662
2022-05-12,32.7,17.7,25,9,19.5,-0.9,-4.3,Tabuk,28.3835,36.5662
2022-05-13,36.2,18.7,23,9,17.1,-0.8,-3.9,Tabuk,28.3835,36.5662
2022-05-14,40.6,22.5,21,6,35.9,-0.5,-5.2,Tabuk,28.3835,36.5662
2022-05-15,39.6,21.8,32,6,43.1,5.4,-3.9,Tabuk,28.3835,36.5662
2022-05-16,35.0,18.9,34,9,20.6,4.6,-5.3,Tabuk,28.3835,36.5662
2022-05-17,36.0,21.0,24,9,24.7,1.5,-3.5,Tabuk,28.3835,36.5662
2022-05-18,35.8,20.1,28,9,20.7,1.9,-3.9,Tabuk,28.3835,36.5662
2022-05-19,37.2,20.8,19,9,30.1,-0.6,-6.1,Tabuk,28.3835,36.5662
2022-05-20,37.6,22.0,21,7,28.1,-1.0,-4.7,Tabuk,28.3835,36.5662
2022-05-21,41.0,22.4,19,4,35.3,-2.1,-8.3,Tabuk,28.3835,36.5662
2022-05-22,37.6,20.2,24,8,32.3,0.7,-4.9,Tabuk,28.3835,36.5662
2022-05-23,29.4,17.0,48,13,26.9,5.9,-2.5,Tabuk,28.3835,36.5662
2022-05-24,31.6,16.7,38,9,17.3,2.6,-7.2,Tabuk,28.3835,36.5662
2022-05-25,34.2,19.4,34,10,18.3,5.5,-2.9,Tabuk,28.3835,36.5662
2022-05-26,36.2,21.0,25,8,29.4,1.4,-4.0,Tabuk,28.3835,36.5662
2022-05-27,36.0,23.0,27,7,27.2,5.6,-7.2,Tabuk,28.3835,36.5662
2022-05-28,36.4,21.1,34,6,21.8,5.4,-6.7,Tabuk,28.3835,36.5662
2022-05-29,37.1,22.4,38,7,29.4,7.5,-4.5,Tabuk,28.3835,36.5662
2022-05-30,37.9,22.5,39,4,24.6,7.8,-11.7,Tabuk,28.3835,36.5662
2022-05-31,38.5,23.6,35,6,24.8,7.3,-5.3,Tabuk,28.3835,36.5662
2022-06-01,37.6,22.5,39,9,31.8,8.0,-0.7,Tabuk,28.3835,36.5662
2022-06-02,38.0,22.1,46,5,30.1,9.8,-9.6,Tabuk,28.3835,36.5662
2022-06-03,38.9,21.0,27,5,27.7,4.3,-6.8,Tabuk,28.3835,36.5662
2022-06-04,39.7,23.7,33,8,29.6,8.7,-2.5,Tabuk,28.3835,36.5662
2022-06-05,40.3,23.9,27,7,34.3,4.5,-3.0,Tabuk,28.3835,36.5662
2022-06-06,39.6,23.7,27,8,32.7,4.0,-3.7,Tabuk,28.3835,36.5662
2022-06-07,38.9,21.9,33,6,30.6,5.8,-4.9,Tabuk,28.3835,36.5662
2022-06-08,37.2,22.6,41,10,20.9,9.6,0.2,Tabuk,28.3835,36.5662
2022-06-09,37.9,23.1,39,11,20.0,8.4,0.3,Tabuk,28.3835,36.5662
2022-06-10,39.3,23.3,26,9,22.7,4.8,0.8,Tabuk,28.3835,36.5662
2022-06-11,39.5,24.1,26,7,20.1,3.7,-4.0,Tabuk,28.3835,36.5662
2022-06-12,39.4,24.1,35,6,30.0,10.7,-4.1,Tabuk,28.3835,36.5662
2022-06-13,39.6,23.5,50,3,35.9,12.5,-13.0,Tabuk,28.3835,36.5662
2022-06-14,37.5,21.6,54,14,27.7,12.1,5.4,Tabuk,28.3835,36.5662
2022-06-15,37.1,22.8,46,13,27.0,10.6,3.5,Tabuk,28.3835,36.5662
2022-06-16,40.5,23.1,39,8,21.6,8.6,-0.8,Tabuk,28.3835,36.5662
2022-06-17,43.7,25.0,32,5,34.2,8.0,-5.1,Tabuk,28.3835,36.5662
2022-06-18,43.3,23.7,51,5,34.1,13.7,-4.6,Tabuk,28.3835,36.5662
2022-06-19,42.5,23.7,49,6,29.5,13.3,-3.0,Tabuk,28.3835,36.5662
2022-06-20,42.3,24.6,42,6,33.5,11.1,-1.7,Tabuk,28.3835,36.5662
2022-06-21,38.0,21.9,36,7,27.0,8.9,-5.0,Tabuk,28.3835,36.5662
2022-06-22,33.6,20.0,48,13,23.2,11.3,0.9,Tabuk,28.3835,36.5662
2022-06-23,35.2,20.3,57,12,20.0,12.0,-0.3,Tabuk,28.3835,36.5662
2022-06-24,37.7,22.5,45,10,17.5,10.8,0.6,Tabuk,28.3835,36.5662
2022-06-25,39.5,23.6,48,8,34.6,13.1,-1.5,Tabuk,28.3835,36.5662
2022-06-26,36.8,21.8,55,11,28.6,12.9,0.8,Tabuk,28.3835,36.5662
2022-06-27,36.4,21.7,42,12,17.2,8.9,1.5,Tabuk,28.3835,36.5662
2022-06-28,38.7,23.0,35,9,31.3,7.6,-0.5,Tabuk,28.3835,36.5662
2022-06-29,37.7,22.3,57,11,29.6,14.0,1.6,Tabuk,28.3835,36.5662
2022-06-30,37.2,23.1,42,9,30.1,11.3,-0.7,Tabuk,28.3835,36.5662
2022-07-01,36.2,22.5,41,13,31.2,9.0,3.5,Tabuk,28.3835,36.5662
2022-07-02,36.2,23.5,49,16,28.4,12.2,4.7,Tabuk,28.3835,36.5662
2022-07-03,36.1,23.0,47,13,23.0,12.1,3.2,Tabuk,28.3835,36.5662
2022-07-04,37.4,22.8,44,13,26.9,11.2,3.2,Tabuk,28.3835,36.5662
2022-07-05,36.8,23.5,41,11,26.8,10.5,1.8,Tabuk,28.3835,36.5662
2022-07-06,35.5,23.1,32,10,20.3,6.9,-4.4,Tabuk,28.3835,36.5662
2022-07-07,35.6,21.2,38,12,15.8,6.5,-3.6,Tabuk,28.3835,36.5662
2022-07-08,37.5,21.6,38,9,18.4,8.9,-1.2,Tabuk,28.3835,36.5662
2022-07-09,39.1,23.0,35,8,22.7,10.9,-2.3,Tabuk,28.3835,36.5662
2022-07-10,38.1,23.6,45,12,23.7,11.1,2.9,Tabuk,28.3835,36.5662
2022-07-11,37.8,23.3,44,15,18.4,10.6,6.5,Tabuk,28.3835,36.5662
2022-07-12,39.5,24.8,42,15,32.5,11.3,7.2,Tabuk,28.3835,36.5662
2022-07-13,38.5,25.2,42,12,19.9,13.0,4.2,Tabuk,28.3835,36.5662
2022-07-14,37.8,24.2,49,11,22.6,13.1,1.7,Tabuk,28.3835,36.5662
2022-07-15,39.6,23.3,39,8,25.9,10.1,-0.1,Tabuk,28.3835,36.5662
2022-07-16,38.0,23.4,53,15,25.2,13.8,6.0,Tabuk,28.3835,36.5662
2022-07-17,39.7,23.5,49,8,26.3,12.8,-0.8,Tabuk,28.3835,36.5662
2022-07-18,41.2,24.1,42,8,31.1,10.9,1.0,Tabuk,28.3835,36.5662
2022-07-19,42.0,24.0,32,7,29.0,11.3,-0.4,Tabuk,28.3835,36.5662
2022-07-20,42.4,24.7,30,7,33.8,10.4,-0.3,Tabuk,28.3835,36.5662
2022-07-21,40.4,25.3,36,10,17.5,10.4,2.8,Tabuk,28.3835,36.5662
2022-07-22,42.2,24.6,46,9,29.3,12.3,2.3,Tabuk,28.3835,36.5662
2022-07-23,39.6,24.9,43,10,22.1,11.4,0.9,Tabuk,28.3835,36.5662
2022-07-24,38.5,23.7,45,9,17.1,11.7,-1.0,Tabuk,28.3835,36.5662
2022-07-25,39.0,23.3,47,10,31.3,12.1,0.9,Tabuk,28.3835,36.5662
2022-07-26,38.3,23.2,32,6,23.0,10.8,-5.0,Tabuk,28.3835,36.5662
2022-07-27,38.0,23.2,26,9,21.4,5.4,-0.1,Tabuk,28.3835,36.5662
2022-07-28,40.1,23.3,23,5,30.0,2.0,-5.7,Tabuk,28.3835,36.5662
2022-07-29,41.6,23.4,23,5,29.0,7.1,-4.6,Tabuk,28.3835,36.5662
2022-07-30,41.7,25.4,33,8,28.7,10.5,1.0,Tabuk,28.3835,36.5662
2022-07-31,40.5,25.3,42,9,29.7,12.2,2.0,Tabuk,28.3835,36.5662
2022-08-01,39.2,24.1,49,12,25.7,12.8,3.6,Tabuk,28.3835,36.5662
2022-08-02,38.5,24.9,45,14,18.3,13.5,2.7,Tabuk,28.3835,36.5662
2022-08-03,40.7,26.5,27,11,21.1,10.2,2.9,Tabuk,28.3835,36.5662
2022-08-04,42.1,28.6,33,13,32.7,15.3,6.3,Tabuk,28.3835,36.5662
2022-08-05,42.6,29.8,35,15,42.2,18.0,10.1,Tabuk,28.3835,36.5662
2022-08-06,43.6,28.5,44,11,46.8,17.0,7.1,Tabuk,28.3835,36.5662
2022-08-07,43.2,26.8,51,13,28.8,16.6,8.8,Tabuk,28.3835,36.5662
2022-08-08,41.3,27.4,39,15,23.6,14.2,9.2,Tabuk,28.3835,36.5662
2022-08-09,41.5,28.0,42,14,22.7,14.0,7.9,Tabuk,28.3835,36.5662
2022-08-10,42.4,27.2,37,13,29.8,11.7,7.5,Tabuk,28.3835,36.5662
2022-08-11,43.0,26.6,48,13,29.6,15.1,8.4,Tabuk,28.3835,36.5662
2022-08-12,42.5,27.2,38,12,27.5,12.9,6.9,Tabuk,28.3835,36.5662
2022-08-13,41.0,26.7,38,13,29.9,12.2,7.0,Tabuk,28.3835,36.5662
2022-08-14,38.9,24.2,54,17,17.9,14.2,6.4,Tabuk,28.3835,36.5662
2022-08-15,41.3,25.5,43,13,21.1,12.5,7.3,Tabuk,28.3835,36.5662
2022-08-16,41.7,26.5,34,12,35.3,11.1,6.2,Tabuk,28.3835,36.5662
2022-08-17,42.1,27.1,37,9,27.0,11.0,2.6,Tabuk,28.3835,36.5662
2022-08-18,43.0,27.0,38,9,33.8,11.4,2.9,Tabuk,28.3835,36.5662
2022-08-19,42.3,25.6,44,8,35.3,13.4,-1.5,Tabuk,28.3835,36.5662
2022-08-20,39.9,23.6,49,6,33.2,12.8,-3.7,Tabuk,28.3835,36.5662
2022-08-21,36.8,22.5,36,12,26.3,10.2,2.2,Tabuk,28.3835,36.5662
2022-08-22,37.3,23.0,44,11,16.8,10.1,-0.3,Tabuk,28.3835,36.5662
2022-08-23,36.5,23.1,40,10,26.6,9.5,-0.1,Tabuk,28.3835,36.5662
2022-08-24,36.2,21.8,42,5,15.5,9.3,-8.8,Tabuk,28.3835,36.5662
2022-08-25,37.8,20.8,23,6,19.4,3.8,-6.6,Tabuk,28.3835,36.5662
2022-08-26,40.4,22.3,30,7,25.1,5.8,-3.1,Tabuk,28.3835,36.5662
2022-08-27,40.5,22.2,56,6,21.0,13.0,-3.8,Tabuk,28.3835,36.5662
2022-08-28,40.9,26.0,25,7,25.1,5.8,-2.0,Tabuk,28.3835,36.5662
2022-08-29,41.2,26.3,19,6,20.9,1.8,-4.5,Tabuk,28.3835,36.5662
2022-08-30,40.4,25.1,18,5,22.0,-0.8,-5.9,Tabuk,28.3835,36.5662
2022-08-31,41.2,25.2,18,6,22.4,-1.1,-4.3,Tabuk,28.3835,36.5662
2022-09-01,41.7,24.1,18,6,25.9,0.5,-4.2,Tabuk,28.3835,36.5662
2022-09-02,41.4,23.5,36,6,19.1,8.3,-4.3,Tabuk,28.3835,36.5662
2022-09-03,42.1,23.9,43,6,25.6,12.7,-3.0,Tabuk,28.3835,36.5662
2022-09-04,41.5,25.0,43,7,24.7,12.1,-1.1,Tabuk,28.3835,36.5662
2022-09-05,41.7,25.1,48,9,31.2,13.2,1.7,Tabuk,28.3835,36.5662
2022-09-06,40.8,24.1,50,8,30.7,14.0,-0.4,Tabuk,28.3835,36.5662
2022-09-07,35.8,21.5,67,20,18.2,15.3,7.9,Tabuk,28.3835,36.5662
2022-09-08,38.9,22.0,42,11,20.3,10.0,2.6,Tabuk,28.3835,36.5662
2022-09-09,41.3,23.0,43,7,28.7,9.9,-0.8,Tabuk,28.3835,36.5662
2022-09-10,40.8,24.4,40,9,16.2,10.2,-0.8,Tabuk,28.3835,36.5662
2022-09-11,41.6,24.5,37,7,32.1,9.1,-3.2,Tabuk,28.3835,36.5662
2022-09-12,41.1,22.4,37,5,31.5,6.9,-6.8,Tabuk,28.3835,36.5662
2022-09-13,38.4,20.2,46,4,30.1,8.8,-11.4,Tabuk,28.3835,36.5662
2022-09-14,34.4,21.0,44,13,16.6,10.6,1.7,Tabuk,28.3835,36.5662
2022-09-15,36.1,20.8,56,13,15.6,11.8,2.5,Tabuk,28.3835,36.5662
2022-09-16,38.6,20.9,42,6,32.9,8.3,-4.4,Tabuk,28.3835,36.5662
2022-09-17,38.1,20.0,31,5,25.0,7.5,-9.1,Tabuk,28.3835,36.5662
2022-09-18,36.3,21.1,46,7,25.2,12.5,-5.4,Tabuk,28.3835,36.5662
2022-09-19,33.1,19.3,47,13,25.7,13.8,1.2,Tabuk,28.3835,36.5662
2022-09-20,34.0,19.9,69,14,23.2,14.2,2.0,Tabuk,28.3835,36.5662
2022-09-21,33.2,19.9,77,14,26.2,15.8,2.1,Tabuk,28.3835,36.5662
2022-09-22,31.7,19.1,62,8,18.9,11.9,-7.7,Tabuk,28.3835,36.5662
2022-09-23,34.5,18.0,36,13,15.5,3.7,-0.9,Tabuk,28.3835,36.5662
2022-09-24,36.5,20.4,32,10,18.1,3.1,-1.5,Tabuk,28.3835,36.5662
2022-09-25,36.8,21.2,30,11,9.8,5.2,1.6,Tabuk,28.3835,36.5662
2022-09-26,37.0,21.6,33,10,20.9,4.7,0.1,Tabuk,28.3835,36.5662
2022-09-27,36.5,21.3,28,9,16.8,3.0,-2.4,Tabuk,28.3835,36.5662
2022-09-28,35.9,22.0,27,9,28.7,2.1,-4.1,Tabuk,28.3835,36.5662
2022-09-29,33.3,19.0,32,15,13.0,5.2,-1.5,Tabuk,28.3835,36.5662
2022-09-30,35.6,19.6,39,16,19.0,7.2,3.7,Tabuk,28.3835,36.5662
2022-10-01,35.1,22.2,34,12,22.2,5.7,1.2,Tabuk,28.3835,36.5662
2022-10-02,33.6,20.9,44,12,14.8,10.1,-1.0,Tabuk,28.3835,36.5662
2022-10-03,35.6,20.1,47,12,31.4,9.7,1.2,Tabuk,28.3835,36.5662
2022-10-04,35.8,19.6,36,9,26.0,4.6,-1.7,Tabuk,28.3835,36.5662
2022-10-05,36.4,18.4,40,6,26.3,4.5,-6.0,Tabuk,28.3835,36.5662
2022-10-06,35.2,20.4,45,12,13.1,10.7,1.2,Tabuk,28.3835,36.5662
2022-10-07,36.5,20.5,37,11,24.7,10.0,1.6,Tabuk,28.3835,36.5662
2022-10-08,38.2,20.2,65,9,37.7,13.7,-0.8,Tabuk,28.3835,36.5662
2022-10-09,34.2,18.2,66,13,23.9,13.0,0.9,Tabuk,28.3835,36.5662
2022-10-10,34.4,17.8,56,9,23.2,9.3,-3.5,Tabuk,28.3835,36.5662
2022-10-11,34.6,17.2,58,7,34.0,9.0,-5.7,Tabuk,28.3835,36.5662
2022-10-12,34.1,16.3,58,7,27.1,8.2,-6.8,Tabuk,28.3835,36.5662
2022-10-13,33.1,15.7,54,7,25.5,10.7,-8.0,Tabuk,28.3835,36.5662
2022-10-14,31.0,15.6,70,11,20.4,10.8,-3.4,Tabuk,28.3835,36.5662
2022-10-15,31.6,14.8,51,8,33.5,9.9,-6.0,Tabuk,28.3835,36.5662
2022-10-16,33.8,15.3,40,12,27.6,4.9,-0.6,Tabuk,28.3835,36.5662
2022-10-17,35.2,18.2,36,10,28.6,4.1,-1.1,Tabuk,28.3835,36.5662
2022-10-18,32.7,16.3,62,15,13.4,9.0,2.6,Tabuk,28.3835,36.5662
2022-10-19,34.3,17.3,44,12,33.4,8.7,1.2,Tabuk,28.3835,36.5662
2022-10-20,32.9,17.6,50,16,15.8,7.4,3.8,Tabuk,28.3835,36.5662
2022-10-21,32.5,20.3,47,12,27.3,9.1,-0.6,Tabuk,28.3835,36.5662
2022-10-22,30.9,17.1,71,21,25.2,12.5,5.1,Tabuk,28.3835,36.5662
2022-10-23,31.8,17.1,68,18,30.7,11.2,2.1,Tabuk,28.3835,36.5662
2022-10-24,27.6,15.1,78,27,13.3,11.2,5.6,Tabuk,28.3835,36.5662
2022-10-25,28.6,18.3,67,25,16.5,12.2,6.1,Tabuk,28.3835,36.5662
2022-10-26,29.1,16.1,69,20,26.5,10.4,4.1,Tabuk,28.3835,36.5662
2022-10-27,26.9,14.6,65,25,14.3,9.3,5.2,Tabuk,28.3835,36.5662
2022-10-28,29.2,13.3,69,19,12.6,7.9,3.3,Tabuk,28.3835,36.5662
2022-10-29,31.3,14.0,53,9,24.4,7.0,-4.9,Tabuk,28.3835,36.5662
2022-10-30,31.1,15.7,51,18,31.4,8.7,0.6,Tabuk,28.3835,36.5662
2022-10-31,27.8,15.0,60,28,13.0,10.8,5.7,Tabuk,28.3835,36.5662
2022-11-01,25.9,13.5,68,22,15.8,8.6,1.7,Tabuk,28.3835,36.5662
2022-11-02,24.7,12.0,78,25,21.6,8.5,3.4,Tabuk,28.3835,36.5662
2022-11-03,23.9,12.4,73,31,14.8,7.8,4.6,Tabuk,28.3835,36.5662
2022-11-04,26.1,12.3,59,23,17.9,4.9,2.2,Tabuk,28.3835,36.5662
2022-11-05,26.3,11.6,57,20,16.5,7.4,-0.2,Tabuk,28.3835,36.5662
2022-11-06,26.7,11.9,76,16,15.1,10.7,-1.0,Tabuk,28.3835,36.5662
2022-11-07,26.7,12.4,86,20,24.3,11.0,1.7,Tabuk,28.3835,36.5662
2022-11-08,23.2,11.1,60,22,12.9,7.0,-0.2,Tabuk,28.3835,36.5662
2022-11-09,22.9,11.1,81,28,12.5,7.9,3.1,Tabuk,28.3835,36.5662
2022-11-10,24.2,10.4,77,24,11.6,7.1,1.9,Tabuk,28.3835,36.5662
2022-11-11,24.3,9.0,68,25,12.1,3.7,2.2,Tabuk,28.3835,36.5662
2022-11-12,25.4,9.7,63,29,11.5,7.9,2.5,Tabuk,28.3835,36.5662
2022-11-13,26.4,12.0,65,32,13.2,10.0,4.5,Tabuk,28.3835,36.5662
2022-11-14,27.4,12.4,80,25,25.3,10.6,3.8,Tabuk,28.3835,36.5662
2022-11-15,26.5,12.0,66,28,22.1,11.0,3.5,Tabuk,28.3835,36.5662
2022-11-16,22.8,11.9,91,33,14.9,10.8,4.2,Tabuk,28.3835,36.5662
2022-11-17,21.3,13.6,72,33,12.8,8.5,4.3,Tabuk,28.3835,36.5662
2022-11-18,22.6,11.7,85,34,16.9,12.4,6.1,Tabuk,28.3835,36.5662
2022-11-19,22.1,13.7,87,43,17.9,11.6,8.5,Tabuk,28.3835,36.5662
2022-11-20,23.4,13.2,88,44,23.4,11.6,9.7,Tabuk,28.3835,36.5662
2022-11-21,27.0,11.6,84,28,20.4,9.8,7.0,Tabuk,28.3835,36.5662
2022-11-22,28.3,11.8,82,22,22.1,8.9,4.3,Tabuk,28.3835,36.5662
2022-11-23,26.1,12.4,83,27,18.7,12.3,5.5,Tabuk,28.3835,36.5662
2022-11-24,24.9,11.8,87,32,28.8,12.8,6.9,Tabuk,28.3835,36.5662
2022-11-25,22.6,8.6,96,30,22.2,9.7,4.1,Tabuk,28.3835,36.5662
2022-11-26,20.8,10.1,82,33,9.7,7.3,2.7,Tabuk,28.3835,36.5662
2022-11-27,23.4,9.6,74,29,9.6,7.6,3.5,Tabuk,28.3835,36.5662
2022-11-28,26.9,13.1,69,21,26.1,9.1,2.6,Tabuk,28.3835,36.5662
2022-11-29,19.9,10.4,94,53,16.1,12.9,9.4,Tabuk,28.3835,36.5662
2022-11-30,19.3,8.5,97,45,10.5,10.6,7.0,Tabuk,28.3835,36.5662
2022-12-01,21.3,8.7,93,45,17.4,11.7,7.7,Tabuk,28.3835,36.5662
2022-12-02,20.2,10.4,99,56,14.3,12.7,9.1,Tabuk,28.3835,36.5662
2022-12-03,21.6,9.1,100,54,13.0,12.7,9.0,Tabuk,28.3835,36.5662
2022-12-04,21.1,10.0,98,50,11.9,11.1,9.3,Tabuk,28.3835,36.5662
2022-12-05,21.1,9.6,93,44,12.9,9.1,8.0,Tabuk,28.3835,36.5662
2022-12-06,20.8,8.2,93,40,12.3,8.6,6.5,Tabuk,28.3835,36.5662
2022-12-07,22.4,7.2,93,31,15.0,7.6,4.3,Tabuk,28.3835,36.5662
2022-12-08,21.7,7.4,71,20,10.9,5.7,-2.7,Tabuk,28.3835,36.5662
2022-12-09,20.9,6.1,82,27,9.5,4.1,0.8,Tabuk,28.3835,36.5662
2022-12-10,21.2,5.7,74,25,9.9,3.0,0.2,Tabuk,28.3835,36.5662
2022-12-11,23.4,7.2,66,19,16.1,2.0,-1.7,Tabuk,28.3835,36.5662
2022-12-12,24.4,7.7,50,13,16.3,2.1,-6.3,Tabuk,28.3835,36.5662
2022-12-13,24.3,7.9,65,17,25.2,5.9,-2.7,Tabuk,28.3835,36.5662
2022-12-14,21.3,7.5,80,25,13.8,5.4,-0.8,Tabuk,28.3835,36.5662
2022-12-15,20.1,6.6,82,33,12.0,5.5,3.0,Tabuk,28.3835,36.5662
2022-12-16,21.2,8.3,78,32,15.5,6.2,4.0,Tabuk,28.3835,36.5662
2022-12-17,21.2,7.9,87,30,17.0,6.2,2.4,Tabuk,28.3835,36.5662
2022-12-18,22.1,7.3,91,33,14.1,6.3,4.2,Tabuk,28.3835,36.5662
2022-12-19,21.9,8.2,85,32,12.6,5.8,4.4,Tabuk,28.3835,36.5662
2022-12-20,23.9,5.4,92,14,18.4,4.8,-5.6,Tabuk,28.3835,36.5662
2022-12-21,19.9,7.1,68,33,11.6,3.7,1.4,Tabuk,28.3835,36.5662
2022-12-22,19.3,4.8,91,32,11.0,8.4,1.9,Tabuk,28.3835,36.5662
2022-12-23,16.6,7.1,96,43,22.5,8.8,3.9,Tabuk,28.3835,36.5662
2022-12-24,17.1,4.7,91,41,10.0,8.5,3.4,Tabuk,28.3835,36.5662
2022-12-25,15.3,5.4,96,49,9.5,8.4,4.4,Tabuk,28.3835,36.5662
2022-12-26,17.2,4.9,91,34,26.7,5.7,1.0,Tabuk,28.3835,36.5662
2022-12-27,14.4,5.0,90,37,34.8,4.3,-0.3,Tabuk,28.3835,36.5662
2022-12-28,14.7,2.8,100,49,14.4,6.3,2.8,Tabuk,28.3835,36.5662
2022-12-29,15.9,2.0,95,43,13.7,4.6,1.3,Tabuk,28.3835,36.5662
2022-12-30,16.3,2.5,97,49,13.4,7.4,1.9,Tabuk,28.3835,36.5662
2022-12-31,17.8,5.2,99,46,16.8,8.7,5.0,Tabuk,28.3835,36.5662
2023-01-01,19.1,8.6,92,44,25.5,9.8,6.5,Tabuk,28.3835,36.5662
2023-01-02,17.7,7.9,99,52,19.9,9.9,7.4,Tabuk,28.3835,36.5662
2023-01-03,18.5,7.5,97,49,20.2,9.5,7.1,Tabuk,28.3835,36.5662
2023-01-04,15.3,4.1,96,45,16.6,6.9,3.3,Tabuk,28.3835,36.5662
2023-01-05,14.3,3.4,97,46,11.0,6.4,2.6,Tabuk,28.3835,36.5662
2023-01-06,16.1,3.5,100,35,12.1,5.8,0.7,Tabuk,28.3835,36.5662
2023-01-07,16.9,2.0,100,28,8.2,5.0,-2.0,Tabuk,28.3835,36.5662
2023-01-08,20.6,3.9,97,13,23.1,4.7,-8.5,Tabuk,28.3835,36.5662
2023-01-09,13.8,4.0,96,49,19.1,6.6,3.1,Tabuk,28.3835,36.5662
2023-01-10,12.6,1.9,100,47,12.9,4.7,1.4,Tabuk,28.3835,36.5662
2023-01-11,14.6,0.8,92,33,15.3,1.2,-2.0,Tabuk,28.3835,36.5662
2023-01-12,16.1,0.8,95,35,14.7,5.5,0.1,Tabuk,28.3835,36.5662
2023-01-13,15.7,1.3,96,31,10.1,2.8,-2.0,Tabuk,28.3835,36.5662
2023-01-14,15.7,2.1,88,30,11.5,1.1,-1.7,Tabuk,28.3835,36.5662
2023-01-15,18.2,2.3,92,29,13.4,5.7,-0.8,Tabuk,28.3835,36.5662
2023-01-16,18.4,4.1,96,26,32.6,5.6,-1.5,Tabuk,28.3835,36.5662
2023-01-17,17.0,2.9,92,32,13.5,3.2,-0.5,Tabuk,28.3835,36.5662
2023-01-18,17.6,4.0,90,21,19.0,3.0,-5.5,Tabuk,28.3835,36.5662
2023-01-19,19.6,2.9,85,21,20.2,0.9,-3.3,Tabuk,28.3835,36.5662
2023-01-20,21.2,3.6,72,25,9.9,3.0,-1.7,Tabuk,28.3835,36.5662
2023-01-21,21.5,6.1,78,22,10.9,5.0,-1.6,Tabuk,28.3835,36.5662
2023-01-22,20.8,5.9,91,34,12.6,7.2,4.2,Tabuk,28.3835,36.5662
2023-01-23,21.5,7.0,97,35,18.7,8.0,5.1,Tabuk,28.3835,36.5662
2023-01-24,20.8,7.8,93,35,17.2,8.2,4.6,Tabuk,28.3835,36.5662
2023-01-25,19.7,7.5,91,32,12.7,6.6,0.5,Tabuk,28.3835,36.5662
2023-01-26,19.4,5.0,84,21,14.3,3.2,-4.1,Tabuk,28.3835,36.5662
2023-01-27,22.3,6.6,67,20,16.5,2.1,-3.5,Tabuk,28.3835,36.5662
2023-01-28,26.8,5.8,67,16,27.5,5.7,-0.9,Tabuk,28.3835,36.5662
2023-01-29,27.3,11.1,56,14,30.8,5.8,-2.3,Tabuk,28.3835,36.5662
2023-01-30,24.9,13.9,83,30,41.8,12.5,4.3,Tabuk,28.3835,36.5662
2023-01-31,19.1,6.1,57,8,25.5,5.2,-16.6,Tabuk,28.3835,36.5662
2023-02-01,16.9,3.4,68,18,28.5,1.9,-7.8,Tabuk,28.3835,36.5662
2023-02-02,13.9,4.4,85,27,15.2,2.0,-5.3,Tabuk,28.3835,36.5662
2023-02-03,17.3,1.1,87,18,15.7,-0.9,-7.8,Tabuk,28.3835,36.5662
2023-02-04,16.0,2.2,68,21,13.6,-1.5,-6.6,Tabuk,28.3835,36.5662
2023-02-05,18.9,2.5,57,17,25.6,3.6,-7.0,Tabuk,28.3835,36.5662
2023-02-06,16.8,7.0,78,27,37.1,5.0,-2.2,Tabuk,28.3835,36.5662
2023-02-07,15.6,3.4,79,20,20.9,0.5,-7.4,Tabuk,28.3835,36.5662
